id,token_address,symbol,pair_id,original_label,horizon,max_future_return_pct,return_at_horizon_pct,reject_reasons,liquidity_at_scan,volume_at_scan,pair_age_hours_at_scan,price_change_1h_at_scan,security_score,fdv,fdv_liquidity_ratio,tradability_score,tradability_label,should_be_high_risk_momentum,main_lesson,created_at
13412,0xcD961b347C3Fac12F7057A1Dc03a55616Adc9CdC,SYNC,base:0xe22BD5Bd5056C3E309E1bd4549b5c14Bbe6BFfa4,Watchlist,2h,93.7100213219616,93.7100213219616,[],26156.46,179372.86,,16.29,,281475.0,10.761203924384263,60.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13411,0xcD961b347C3Fac12F7057A1Dc03a55616Adc9CdC,SYNC,base:0xe22BD5Bd5056C3E309E1bd4549b5c14Bbe6BFfa4,Watchlist,1h,93.7100213219616,93.7100213219616,[],26156.46,179372.86,,16.29,,281475.0,10.761203924384263,60.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13410,0xb66e76F9Ed3e13F24C5b68F68BE631CD82AffbA3,VVVKernel,base:0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da,Weak Overextended Pump,8h,75.3913587977458,75.3913587977458,"[""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",101733.1,306465.46,144.06737140277778,153.0,,159723.0,1.5700199836631341,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13409,0x7b29e5266634BCbA06686E580AfD4419a8c84b07,USDP,base:0x38a1afb277d550485111311281a28cdfd04142d4b9df8e63e6f13c90b51af8fa,Watchlist,24h,600.3982888331612,600.3982888331612,[],48450.3,183305.06,18.15455917583333,-16.3,,67795.0,1.3992689415751811,65.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13408,0xb66e76F9Ed3e13F24C5b68F68BE631CD82AffbA3,VVVKernel,base:0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da,Watchlist,8h,57.4030552291422,57.4030552291422,[],107312.02,709120.68,159.77921231222223,-19.47,,170288.0,1.5868492644160457,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13407,0xb66e76F9Ed3e13F24C5b68F68BE631CD82AffbA3,VVVKernel,base:0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da,Weak Overextended Pump,24h,67.75203506574829,67.75203506574829,"[""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",101733.1,306465.46,144.06737140277778,153.0,,159723.0,1.5700199836631341,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13406,0x935e13A28849095dB45E63040F109c34b757ABA3,TMP,base:0x459083e53e90df24eda99a977df7f2d49d856839049c4da47a662fa6949f53a0,Watchlist,2h,85.56827976850141,85.56827976850141,[],62717.17,209612.07,1.477875689722222,12.46,,81215.0,1.294940444538553,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13405,0x935e13A28849095dB45E63040F109c34b757ABA3,TMP,base:0x459083e53e90df24eda99a977df7f2d49d856839049c4da47a662fa6949f53a0,Watchlist,4h,278.6479497598818,278.6479497598818,[],62717.17,209612.07,1.477875689722222,12.46,,81215.0,1.294940444538553,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13404,0xf74D524bb35cb312d9d871601208Ca5483817bA3,SEED,base:0x64d6a72e95de6306d60a9c43889a922e08f628d56df3511a66922e13c722ba11,Weak Overextended Pump,4h,116.30615640599001,116.30615640599001,"[""hot_launch_buy_pressure_below_45_percent"",""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",42883.84,88240.89,0.8828756897222223,114.0,,48086.0,1.1213081664328568,65.0,High-Risk Tradable,1,"High-Risk Momentum Miss: pumped after rejection, but the setup was young/overextended or below clean thresholds.",2026-05-18T04:43:51+00:00
13403,0xf74D524bb35cb312d9d871601208Ca5483817bA3,SEED,base:0x64d6a72e95de6306d60a9c43889a922e08f628d56df3511a66922e13c722ba11,Watchlist,4h,93.3193480716476,93.3193480716476,[],51521.87,95000.25,2.400757549166667,34.78,,61973.0,1.202848421456752,85.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13402,0x935e13A28849095dB45E63040F109c34b757ABA3,TMP,base:0x459083e53e90df24eda99a977df7f2d49d856839049c4da47a662fa6949f53a0,Watchlist,8h,205.50424824528997,205.50424824528997,[],62717.17,209612.07,1.477875689722222,12.46,,81215.0,1.294940444538553,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13401,0xf74D524bb35cb312d9d871601208Ca5483817bA3,SEED,base:0x64d6a72e95de6306d60a9c43889a922e08f628d56df3511a66922e13c722ba11,Weak Overextended Pump,8h,149.16805324459236,149.16805324459236,"[""hot_launch_buy_pressure_below_45_percent"",""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",42883.84,88240.89,0.8828756897222223,114.0,,48086.0,1.1213081664328568,65.0,High-Risk Tradable,1,"High-Risk Momentum Miss: pumped after rejection, but the setup was young/overextended or below clean thresholds.",2026-05-18T04:43:51+00:00
13400,0xf74D524bb35cb312d9d871601208Ca5483817bA3,SEED,base:0x64d6a72e95de6306d60a9c43889a922e08f628d56df3511a66922e13c722ba11,Watchlist,8h,311.00532515733425,311.00532515733425,[],51521.87,95000.25,2.400757549166667,34.78,,61973.0,1.202848421456752,85.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13399,0xb66e76F9Ed3e13F24C5b68F68BE631CD82AffbA3,VVVKernel,base:0xef9d90806b051a68d8ffbdfdceb6acdd7491180562651dd2bcaf0c4d2fe550da,Watchlist,24h,109.45945945945948,109.45945945945948,[],107312.02,709120.68,159.77921231222223,-19.47,,170288.0,1.5868492644160457,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13398,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Watchlist,30m,101.12781954887215,101.12781954887215,[],76229.06,352503.49,3.148766139166667,35.3,,106480.0,1.3968426214359722,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13397,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Watchlist,15m,101.12781954887215,101.12781954887215,[],76229.06,352503.49,3.148766139166667,35.3,,106480.0,1.3968426214359722,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13396,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Weak Overextended Pump,1h,74.95327102803739,74.95327102803739,"[""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",118280.38,429504.42,4.1089693025,97.3,,214045.0,1.809640787423916,75.0,Possibly Tradable,1,"High-Risk Momentum Miss: pumped after rejection, but the setup was young/overextended or below clean thresholds.",2026-05-18T04:43:51+00:00
13395,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Weak Overextended Pump,30m,74.95327102803739,74.95327102803739,"[""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",118280.38,429504.42,4.1089693025,97.3,,214045.0,1.809640787423916,75.0,Possibly Tradable,1,"High-Risk Momentum Miss: pumped after rejection, but the setup was young/overextended or below clean thresholds.",2026-05-18T04:43:51+00:00
13394,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Weak Overextended Pump,15m,74.95327102803739,74.95327102803739,"[""hot_momentum_weak_buy_pressure"",""weak_overextended_pump""]",118280.38,429504.42,4.1089693025,97.3,,214045.0,1.809640787423916,75.0,Possibly Tradable,1,"High-Risk Momentum Miss: pumped after rejection, but the setup was young/overextended or below clean thresholds.",2026-05-18T04:43:51+00:00
13393,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Watchlist,2h,251.87969924812026,251.87969924812026,[],76229.06,352503.49,3.148766139166667,35.3,,106480.0,1.3968426214359722,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13392,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Watchlist,1h,251.87969924812026,251.87969924812026,[],76229.06,352503.49,3.148766139166667,35.3,,106480.0,1.3968426214359722,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13391,0x935e13A28849095dB45E63040F109c34b757ABA3,TMP,base:0x459083e53e90df24eda99a977df7f2d49d856839049c4da47a662fa6949f53a0,Watchlist,24h,99.97537249107253,99.97537249107253,[],62717.17,209612.07,1.477875689722222,12.46,,81215.0,1.294940444538553,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13390,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Watchlist,4h,76.31578947368418,76.31578947368418,[],76229.06,352503.49,3.148766139166667,35.3,,106480.0,1.3968426214359722,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13389,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,4h,145.48444976076556,145.48444976076556,[],156063.01,1639215.22,3.0015261391666668,1.0,,334499.0,2.1433586344387434,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13388,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,2h,145.48444976076556,145.48444976076556,[],156063.01,1639215.22,3.0015261391666668,1.0,,334499.0,2.1433586344387434,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13387,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,1h,145.48444976076556,145.48444976076556,[],156063.01,1639215.22,3.0015261391666668,1.0,,334499.0,2.1433586344387434,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13386,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,30m,145.48444976076556,145.48444976076556,[],156063.01,1639215.22,3.0015261391666668,1.0,,334499.0,2.1433586344387434,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13385,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,15m,145.48444976076556,145.48444976076556,[],156063.01,1639215.22,3.0015261391666668,1.0,,334499.0,2.1433586344387434,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13384,0x8d9f376C3D7E7bd6BdcF3f397a178982b5BBf491,rootai,base:0x7abce8ca6709a39afc52e8729a7241a80f683cfaf89e5396c1b8e0f99490a5f0,Momentum Trap,4h,537.9210779595765,537.9210779595765,"[""too_early_after_large_pump""]",63686.05,112879.05,0.2587483613888889,578.0,,103978.0,1.6326652383057199,55.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13383,0x8d9f376C3D7E7bd6BdcF3f397a178982b5BBf491,rootai,base:0x7abce8ca6709a39afc52e8729a7241a80f683cfaf89e5396c1b8e0f99490a5f0,Momentum Trap,2h,537.9210779595765,537.9210779595765,"[""too_early_after_large_pump""]",63686.05,112879.05,0.2587483613888889,578.0,,103978.0,1.6326652383057199,55.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13382,0x8d9f376C3D7E7bd6BdcF3f397a178982b5BBf491,rootai,base:0x7abce8ca6709a39afc52e8729a7241a80f683cfaf89e5396c1b8e0f99490a5f0,Momentum Trap,1h,537.9210779595765,537.9210779595765,"[""too_early_after_large_pump""]",63686.05,112879.05,0.2587483613888889,578.0,,103978.0,1.6326652383057199,55.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13381,0x8d9f376C3D7E7bd6BdcF3f397a178982b5BBf491,rootai,base:0x7abce8ca6709a39afc52e8729a7241a80f683cfaf89e5396c1b8e0f99490a5f0,Momentum Trap,30m,537.9210779595765,537.9210779595765,"[""too_early_after_large_pump""]",63686.05,112879.05,0.2587483613888889,578.0,,103978.0,1.6326652383057199,55.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13380,0x8d9f376C3D7E7bd6BdcF3f397a178982b5BBf491,rootai,base:0x7abce8ca6709a39afc52e8729a7241a80f683cfaf89e5396c1b8e0f99490a5f0,Momentum Trap,15m,537.9210779595765,537.9210779595765,"[""too_early_after_large_pump""]",63686.05,112879.05,0.2587483613888889,578.0,,103978.0,1.6326652383057199,55.0,High-Risk Tradable,0,Pump was not clearly tradable; do not loosen clean filters from this row alone.,2026-05-18T04:43:51+00:00
13379,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,4h,170.03289473684214,170.03289473684214,[],148335.25,1449658.16,2.0229278594444446,-25.05,,304024.0,2.0495735167466935,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13378,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,2h,170.03289473684214,170.03289473684214,[],148335.25,1449658.16,2.0229278594444446,-25.05,,304024.0,2.0495735167466935,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13377,0x65F8152809Dd1fC0D5d8A345c9008d37B95f9ba3,CAPACITR,base:0x92c1a28f375de11f392cdb4148a2c524552f31c9a73eb36619a9032410a5b2cc,Watchlist,1h,170.03289473684214,170.03289473684214,[],148335.25,1449658.16,2.0229278594444446,-25.05,,304024.0,2.0495735167466935,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
13376,0x2c684D666998436634EcEde1527EdA7975427Ba3,VT,base:0xf398631aaecded97003cba4e9ed2a1b30885c863fd328e56029c9da757f2c1f0,Watchlist,8h,169.45488721804506,169.45488721804506,[],76229.06,352503.49,3.148766139166667,35.3,,106480.0,1.3968426214359722,75.0,Possibly Tradable,0,Clean missed winner candidate: review whether thresholds were too strict.,2026-05-18T04:43:51+00:00
